explorer_url,tx_hash,block_number,log_index,depositor,tokenFrom,symbol,decimals,amount_raw,amount_human
https://bscscan.com/tx/0x6ab512dabd7eeaf5861b1f1d49e2b332ea703d2b9a02889d369dc7fd5d22f066,0x6ab512dabd7eeaf5861b1f1d49e2b332ea703d2b9a02889d369dc7fd5d22f066,72546458,651,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0x5c188c70ed0c1b2f754eb36aa624020d12393c11d34309abeb1a9f34bb16ec90,0x5c188c70ed0c1b2f754eb36aa624020d12393c11d34309abeb1a9f34bb16ec90,72546866,370,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,227000000000000000,0.227
https://bscscan.com/tx/0xc6b30ab1fb8e6ec5c13b4b5c6a02c98d1e1e6c3bec3a47ea95bca95ba944fe2e,0xc6b30ab1fb8e6ec5c13b4b5c6a02c98d1e1e6c3bec3a47ea95bca95ba944fe2e,72547012,286,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,228000000000000000,0.228
https://bscscan.com/tx/0x22b89416013ca5a8938103d1539a38fc47a76213f7828ac3710470659c8afb3a,0x22b89416013ca5a8938103d1539a38fc47a76213f7828ac3710470659c8afb3a,72547277,580,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0xf80cc0113594b5735f8dc0535a72f408a5223a63faa7cc5884b058b975db6432,0xf80cc0113594b5735f8dc0535a72f408a5223a63faa7cc5884b058b975db6432,72547587,758,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0xf29f6c9f8ee10d8e2ab7ffb958d4240eb2c631f14d352460718d11451a9bc0ea,0xf29f6c9f8ee10d8e2ab7ffb958d4240eb2c631f14d352460718d11451a9bc0ea,72547838,499,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,229000000000000000,0.229
https://bscscan.com/tx/0xeb08aedce81286bd814e40efc01a21723759521e58875dae70d8903378ab3b8c,0xeb08aedce81286bd814e40efc01a21723759521e58875dae70d8903378ab3b8c,72548683,751,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,227000000000000000,0.227
https://bscscan.com/tx/0xf180ec8811de35955528a0b1183e9ebb97e51c867f362786a0c7919dc9d0327a,0xf180ec8811de35955528a0b1183e9ebb97e51c867f362786a0c7919dc9d0327a,72552143,527,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,227000000000000000,0.227
https://bscscan.com/tx/0xb9a2daa167ff8f48d6c78f17e8eae1881886d11010c06c3f511b77972fcb08bd,0xb9a2daa167ff8f48d6c78f17e8eae1881886d11010c06c3f511b77972fcb08bd,72552286,769,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,227000000000000000,0.227
https://bscscan.com/tx/0x6aa7c3ca3f126612546ebfd497df82c4e8bf93367e366cd9b9bfc2d624986bfb,0x6aa7c3ca3f126612546ebfd497df82c4e8bf93367e366cd9b9bfc2d624986bfb,72552453,322,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,228000000000000000,0.228
https://bscscan.com/tx/0x625b71646ae67cc8a144d89b28be8c24c460f9d96e9ce4de3079ce627968f758,0x625b71646ae67cc8a144d89b28be8c24c460f9d96e9ce4de3079ce627968f758,72552728,571,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,228000000000000000,0.228
https://bscscan.com/tx/0x5ad2bda254e63d4748f1f6ac1fffc990038c52cb86abb62a0893317f560ba2ac,0x5ad2bda254e63d4748f1f6ac1fffc990038c52cb86abb62a0893317f560ba2ac,72552877,688,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0x70b79bcc0586e7374c92b8243123512ab0ef957dc8e3875b929e74c0f7334991,0x70b79bcc0586e7374c92b8243123512ab0ef957dc8e3875b929e74c0f7334991,72553335,1577,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,228000000000000000,0.228
https://bscscan.com/tx/0x945faad02c9a85f86a1d0bb475517362c3e35966096c08ec1f7038302218cc28,0x945faad02c9a85f86a1d0bb475517362c3e35966096c08ec1f7038302218cc28,72555648,1016,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,228000000000000000,0.228
https://bscscan.com/tx/0x331f8e64de0c498e34ab2ef04e4d99626081115f36b3014d4d420a07fb6101da,0x331f8e64de0c498e34ab2ef04e4d99626081115f36b3014d4d420a07fb6101da,72555888,610,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,225000000000000000,0.225
https://bscscan.com/tx/0xd5c27c1dfbefcc886f87a1b85c6b3c77f9322f82404148730140a8af9b9c4125,0xd5c27c1dfbefcc886f87a1b85c6b3c77f9322f82404148730140a8af9b9c4125,72556881,592,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,228000000000000000,0.228
https://bscscan.com/tx/0x7f6869c014d7d877f1a98c09ac899f49d550e7a0036f253640b0e2989a23c34d,0x7f6869c014d7d877f1a98c09ac899f49d550e7a0036f253640b0e2989a23c34d,72557047,399,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0xb9e8f947c0612d53c9df17cbfdb9b0a4f4f658cbb70fad2aac2bb41392e62943,0xb9e8f947c0612d53c9df17cbfdb9b0a4f4f658cbb70fad2aac2bb41392e62943,72557219,731,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0x67bdc39058ef2ddb27d48c48e676c3bf76bf1ab9cc66134d71ffd46cf9e4ab37,0x67bdc39058ef2ddb27d48c48e676c3bf76bf1ab9cc66134d71ffd46cf9e4ab37,72557381,342,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0x62885559fdf6391d69f41bf08364226ee04da7dff4ac8ffb155d6c17a7269fe1,0x62885559fdf6391d69f41bf08364226ee04da7dff4ac8ffb155d6c17a7269fe1,72557587,654,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,229000000000000000,0.229
https://bscscan.com/tx/0xc9b5de94323928932a4874da6cbc501267d8d944a514a09c5181420770e149d4,0xc9b5de94323928932a4874da6cbc501267d8d944a514a09c5181420770e149d4,72557753,441,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0xa0515d0c8eeb932d23e9da6516244affb0d95843c7bef108d1a8e85ff478b7b8,0xa0515d0c8eeb932d23e9da6516244affb0d95843c7bef108d1a8e85ff478b7b8,72557927,342,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0xdf8399c7b1b1e3a1cdb06ceb7053cdee4423209b20bdcaa7a053245ea1bc901a,0xdf8399c7b1b1e3a1cdb06ceb7053cdee4423209b20bdcaa7a053245ea1bc901a,72558128,363,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0x2bf116a91d6f226b9d8eb6445c18a529cc9be1b803ff6bec28dc3dcb5c8a190d,0x2bf116a91d6f226b9d8eb6445c18a529cc9be1b803ff6bec28dc3dcb5c8a190d,72559345,254,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0xf82210304ea80642ca7a517a9f2d40e550c92065fe605fa140c33994a9ea2de2,0xf82210304ea80642ca7a517a9f2d40e550c92065fe605fa140c33994a9ea2de2,72559503,377,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0x4b69fe6937dbe2377cc8616bf7c71a26fe7c8a25c3de8096e07552c4aebff47a,0x4b69fe6937dbe2377cc8616bf7c71a26fe7c8a25c3de8096e07552c4aebff47a,72559821,670,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0x8c4aee427ffdc62a0080d797f3c2ac63e747c1fba936d9eab037a4f592a2d412,0x8c4aee427ffdc62a0080d797f3c2ac63e747c1fba936d9eab037a4f592a2d412,72559997,431,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,228000000000000000,0.228
https://bscscan.com/tx/0x31fc202a844894cccc5867e974de4e46ef31dfc01a3581cf6483e846b98c17aa,0x31fc202a844894cccc5867e974de4e46ef31dfc01a3581cf6483e846b98c17aa,72560169,1073,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,229000000000000000,0.229
https://bscscan.com/tx/0xb7aafc4f8cb85aceb40a87f9233d5e38be406cb8dda271382e3f2432e97b74a9,0xb7aafc4f8cb85aceb40a87f9233d5e38be406cb8dda271382e3f2432e97b74a9,72562383,199,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,23000000000000000,0.023
https://bscscan.com/tx/0x1769356fedf6b31d63df50e4e4377790dff74f42e0d41e46f1c768e8a2b140a0,0x1769356fedf6b31d63df50e4e4377790dff74f42e0d41e46f1c768e8a2b140a0,72562557,238,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,205000000000000000,0.205
https://bscscan.com/tx/0x2cc6d6369ff9dcf0b0e5daed494fc74abca54460c4030bf21e6fc151313570e0,0x2cc6d6369ff9dcf0b0e5daed494fc74abca54460c4030bf21e6fc151313570e0,72562721,365,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0x04cd4f46bf3a0236f9b80913d25173be1056a895046c3eb1cf4b95b366f0601e,0x04cd4f46bf3a0236f9b80913d25173be1056a895046c3eb1cf4b95b366f0601e,72562915,227,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0x1e5648182a1f188a2fe0894b7f15bc3057de1ca402321ba3667404d80ee4daa4,0x1e5648182a1f188a2fe0894b7f15bc3057de1ca402321ba3667404d80ee4daa4,72563091,403,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
