explorer_url,tx_hash,block_number,log_index,depositor,tokenFrom,symbol,decimals,amount_raw,amount_human
https://basescan.org/tx/0x2b8a5332313d730999ae5789d16214076ed13202b3ad8fab5404e1ca1b0daf0c,0x2b8a5332313d730999ae5789d16214076ed13202b3ad8fab5404e1ca1b0daf0c,39778501,569,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0xd0c77ee9099247c064942caabbba93a1cf4d2d8df02a32b9f881edd831814b72,0xd0c77ee9099247c064942caabbba93a1cf4d2d8df02a32b9f881edd831814b72,39778554,306,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0xc52d063f649c009259f538e825ce0b48c45fed2feb73f49e90f3d5257e41e3de,0xc52d063f649c009259f538e825ce0b48c45fed2feb73f49e90f3d5257e41e3de,39778655,1019,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x9e9035a3d1edc709a5eb40218b1fc9218216793ac77dbf936cc2021f861e2e2e,0x9e9035a3d1edc709a5eb40218b1fc9218216793ac77dbf936cc2021f861e2e2e,39778715,674,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,66000000000000000,0.066
https://basescan.org/tx/0xc782629b77caa208313b145088d1ab09eadf2bfd12fdb7f8975844cdc6f2a543,0xc782629b77caa208313b145088d1ab09eadf2bfd12fdb7f8975844cdc6f2a543,39778854,271,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0xbed8746916eb9cb5ac6bc91753f2a09238e5876eb518f266cb2b05d9ffc547b6,0xbed8746916eb9cb5ac6bc91753f2a09238e5876eb518f266cb2b05d9ffc547b6,39778908,791,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x02623808f3e98eec25022a44fc6fc232e43c1a2cbda0b93ce867873ffc6d3e6b,0x02623808f3e98eec25022a44fc6fc232e43c1a2cbda0b93ce867873ffc6d3e6b,39779013,318,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,66000000000000000,0.066
https://basescan.org/tx/0x49e42361fc3a5217ac9113151048692834748c5eba681ea5e9a9da06fc92c260,0x49e42361fc3a5217ac9113151048692834748c5eba681ea5e9a9da06fc92c260,39779094,489,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,6500000000000000,0.0065
https://basescan.org/tx/0xa58842a12b4c81ef2c1d766fbf7f96e2922c40bcd5933ba8b41c1c853080e32c,0xa58842a12b4c81ef2c1d766fbf7f96e2922c40bcd5933ba8b41c1c853080e32c,39779139,456,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,59000000000000000,0.059
https://basescan.org/tx/0x15d1c8454f623a023de31b9db8d031d1d48a49beec37e4056e2f78b1b92fefb4,0x15d1c8454f623a023de31b9db8d031d1d48a49beec37e4056e2f78b1b92fefb4,39779207,439,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0xa3081e279a65821448c21f9e0d55622ed9f64e12ff9f40401d9f668cb3f76ef6,0xa3081e279a65821448c21f9e0d55622ed9f64e12ff9f40401d9f668cb3f76ef6,39779287,649,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x2b3ad46d635328991e79b8a701d57ed2dd5a7e53066d0e43c283fb904a02c0f3,0x2b3ad46d635328991e79b8a701d57ed2dd5a7e53066d0e43c283fb904a02c0f3,39779364,408,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,66000000000000000,0.066
https://basescan.org/tx/0x7c4f5e2dd57c17bf9ea0c0bfac96490428e50358bc630bc2661452ac47425690,0x7c4f5e2dd57c17bf9ea0c0bfac96490428e50358bc630bc2661452ac47425690,39779428,359,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0xba8c7bcc9fa27df5329a076cc0b0890ce152c423a245766050941c0e300e90ed,0xba8c7bcc9fa27df5329a076cc0b0890ce152c423a245766050941c0e300e90ed,39779476,538,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,66000000000000000,0.066
https://basescan.org/tx/0x85b3dc1860fcb544c25c7948f832743da942f3cf883aa678b81829f86fd8b3c9,0x85b3dc1860fcb544c25c7948f832743da942f3cf883aa678b81829f86fd8b3c9,39779542,1310,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x13e9b03401e15545637c7d3d783a3b73c385e3f33c41f945b53841e1219cedaf,0x13e9b03401e15545637c7d3d783a3b73c385e3f33c41f945b53841e1219cedaf,39779829,307,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0xa6b27ddcc5663eb9585479c9d3a4bcd6c25b552f6ab750e3460c0a9c5833cf40,0xa6b27ddcc5663eb9585479c9d3a4bcd6c25b552f6ab750e3460c0a9c5833cf40,39779878,1123,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0xd458921893fb78338bf2ebd9ab34eed70165abc1a07741ab32527e41e8f28af8,0xd458921893fb78338bf2ebd9ab34eed70165abc1a07741ab32527e41e8f28af8,39779957,455,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x1d3de281799d2107b5494c9ed63f32390e9905bd1edcf0f14fbd8fdf8e491d99,0x1d3de281799d2107b5494c9ed63f32390e9905bd1edcf0f14fbd8fdf8e491d99,39780047,512,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0xfaa5dd8fd78d0b05739089548320b81cb23a1657dc8920d57f0c882f9e61ddb5,0xfaa5dd8fd78d0b05739089548320b81cb23a1657dc8920d57f0c882f9e61ddb5,39780108,313,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x3c3fc879a218dc89325a19875112b994cb2db03386d08597216c0f4234a3da32,0x3c3fc879a218dc89325a19875112b994cb2db03386d08597216c0f4234a3da32,39780267,434,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x66de8b269b61e246f55c6bd78297ad08129dd680503d9bc971c8a07ea2f93a5c,0x66de8b269b61e246f55c6bd78297ad08129dd680503d9bc971c8a07ea2f93a5c,39780336,223,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0xd963fde92359f0f172c63be62083d09c801ddb19f6f4d1ac8159f335af5c0d7a,0xd963fde92359f0f172c63be62083d09c801ddb19f6f4d1ac8159f335af5c0d7a,39781970,851,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x4b9fbaf73e57b4d4768e08054e3e8a8e9cf00f17b6915b6e54203315b10f123b,0x4b9fbaf73e57b4d4768e08054e3e8a8e9cf00f17b6915b6e54203315b10f123b,39782045,686,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x9a527f7bdb99c49ee34c38da089160b7b8a9d5f5d9130739db60151df169216d,0x9a527f7bdb99c49ee34c38da089160b7b8a9d5f5d9130739db60151df169216d,39782141,852,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x0239a3fc90a8e792e598e4d0af0342da256fe1823f7208a5a5c043d6c2234528,0x0239a3fc90a8e792e598e4d0af0342da256fe1823f7208a5a5c043d6c2234528,39782193,784,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x944cae2929204a84dc2fb72bbb508916ab06bd9e2c0bf0f76529b9480d645875,0x944cae2929204a84dc2fb72bbb508916ab06bd9e2c0bf0f76529b9480d645875,39782252,628,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x97abae52ddb290bfc592cae44bc81405aa7d105040fba450f1cc8d90e09b1f7b,0x97abae52ddb290bfc592cae44bc81405aa7d105040fba450f1cc8d90e09b1f7b,39782311,526,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,66000000000000000,0.066
https://basescan.org/tx/0x4d6395b0e5e98686ab0c0bbc6fcd5244e3b8f4c161ce41494ba1260b6de1c279,0x4d6395b0e5e98686ab0c0bbc6fcd5244e3b8f4c161ce41494ba1260b6de1c279,39782383,608,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65500000000000000,0.0655
https://basescan.org/tx/0x2bde6529847d0631776ae4161f22f402768fdb2ab957c72c58d0a8abe0905557,0x2bde6529847d0631776ae4161f22f402768fdb2ab957c72c58d0a8abe0905557,39782455,461,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65700000000000000,0.0657
https://basescan.org/tx/0x0951b9ebcf70be4a9d7d2a0e7259d6c71e2a72336ce14111cd2b887c71492e11,0x0951b9ebcf70be4a9d7d2a0e7259d6c71e2a72336ce14111cd2b887c71492e11,39782518,1066,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65400000000000000,0.0654
https://basescan.org/tx/0x8361b70da66d23c5ea6d820749039a0ec5722bd43a8049206b8d8153e51e511a,0x8361b70da66d23c5ea6d820749039a0ec5722bd43a8049206b8d8153e51e511a,39782591,601,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65500000000000000,0.0655
